,Year,Term,TermYear,Course,Course Title,ACP,CS,HUM,NAT,QR,SBS,Subject,Number
948,2023,Spring,2023-sp,REL 287,Introduction to Buddhism,,Non-Western Cultures,Historical & Philosophical Perspectives,,,,REL,287
949,2023,Spring,2023-sp,REL 320,Responses to the Holocaust,,Western/Comparative Cultures,Literature & the Arts,,,,REL,320
950,2023,Spring,2023-sp,REL 393,The World of Jewish Sepharad,,Western/Comparative Cultures,Historical & Philosophical Perspectives,,,,REL,393
951,2023,Spring,2023-sp,RHET 233,Adv Rhetoric & Composition,Advanced Composition,,,,,,RHET,233
952,2023,Spring,2023-sp,RST 100,"Recreation, Sport, and Tourism in Modern Society",,,,,,Social Sciences,RST,100
953,2023,Spring,2023-sp,RST 120,"Parks, Recreation, and Environments",,,,,,BSC,RST,120
954,2023,Spring,2023-sp,RST 224,Politics of the National Parks,,,,,,Social Sciences,RST,224
955,2023,Spring,2023-sp,RST 225,Environmental Politics & Policy,,,,,,Social Sciences,RST,225
956,2023,Spring,2023-sp,RST 230,"Diversity in Recreation, Sport, and Tourism",,US Minority Cultures,,,,,RST,230
957,2023,Spring,2023-sp,RST 242,Nature and American Culture,,Western/Comparative Cultures,,,,,RST,242
958,2023,Spring,2023-sp,RST 335,Leisure and Consumer Culture,,Western/Comparative Cultures,,,,Social Sciences,RST,335
959,2023,Spring,2023-sp,RST 370,Research Methods & Analysis,,,,,Quantitative Reasoning 2,,RST,370
960,2023,Spring,2023-sp,RST 410,"Strategic Thinking in Recreation, Sport and Tourism",Advanced Composition,,,,,,RST,410
961,2023,Spring,2023-sp,RUSS 115,Intro to Russian Culture,,Western/Comparative Cultures,Literature & the Arts,,,,RUSS,115
962,2023,Spring,2023-sp,RUSS 122,Russia and Black America,,US Minority Cultures,,,,,RUSS,122
963,2023,Spring,2023-sp,RUSS 220,Golden Age of Russian Lit,,,Literature & the Arts,,,,RUSS,220
964,2023,Spring,2023-sp,RUSS 225,Russian Lit and Revolution,,,Literature & the Arts,,,,RUSS,225
965,2023,Spring,2023-sp,RUSS 260,Medicine & Russian Literature,,,Literature & the Arts,,,,RUSS,260
966,2023,Spring,2023-sp,RUSS 261,Intro Russian-Jewish Culture,,Western/Comparative Cultures,Historical & Philosophical Perspectives,,,,RUSS,261
967,2023,Spring,2023-sp,SAME 150,Lang&Culture of Arab World,,Non-Western Cultures,,,,,SAME,150
968,2023,Spring,2023-sp,SAME 152,The New Middle East,,Non-Western Cultures,,,,Social Sciences,SAME,152
969,2023,Spring,2023-sp,SAME 208,Cultures & Literatures of South Asia,,Non-Western Cultures,Literature & the Arts,,,,SAME,208
970,2023,Spring,2023-sp,SAME 211,The Arab-Israeli Conflict,,Western/Comparative Cultures,Literature & the Arts,,,,SAME,211
971,2023,Spring,2023-sp,SAME 212,Israeli Cinema and Television,,Western/Comparative Cultures,Literature & the Arts,,,,SAME,212
972,2023,Spring,2023-sp,SAME 214,Introduction to Islam,,Non-Western Cultures,Historical & Philosophical Perspectives,,,,SAME,214
973,2023,Spring,2023-sp,SAME 223,The Qur'an (Koran),,Non-Western Cultures,Literature & the Arts,,,,SAME,223
974,2023,Spring,2023-sp,SAME 250,Introduction to Middle East Studies,,Non-Western Cultures,,,,,SAME,250
975,2023,Spring,2023-sp,SAME 260,Mystics and Saints in Islam,,Non-Western Cultures,Literature & the Arts,,,,SAME,260
976,2023,Spring,2023-sp,SAME 265,Central Asian Societies,,Non-Western Cultures,,,,Social Sciences,SAME,265
977,2023,Spring,2023-sp,SAME 272,Language and Culture in Turkey,,Non-Western Cultures,,,,,SAME,272
978,2023,Spring,2023-sp,SCAN 215,"Madness, Myth, and Murder",,,Literature & the Arts,,,,SCAN,215
979,2023,Spring,2023-sp,SCAN 225,Vikings to Volvos: Scandinavia,,Western/Comparative Cultures,Literature & the Arts,,,,SCAN,225
980,2023,Spring,2023-sp,SCAN 251,Viking Mythology,,Western/Comparative Cultures,Historical & Philosophical Perspectives,,,,SCAN,251
981,2023,Spring,2023-sp,SCAN 252,Viking Sagas in Translation,,Western/Comparative Cultures,Literature & the Arts,,,,SCAN,252
982,2023,Spring,2023-sp,SE 494,Senior Engineering Project I,Advanced Composition,,,,,,SE,494
983,2023,Spring,2023-sp,SE 495,Senior Engineering Project II,Advanced Composition,,,,,,SE,495
984,2023,Spring,2023-sp,SHS 120,"Child, Comm, & Lang Ability",,,,,,BSC,SHS,120
985,2023,Spring,2023-sp,SHS 222,Language & Culture of Deaf Communities,,US Minority Cultures,,,,Social Sciences,SHS,222
986,2023,Spring,2023-sp,SHS 231,Lang Diff Dis: American Persp,,US Minority Cultures,,,,,SHS,231
987,2023,Spring,2023-sp,SHS 271,Communication and Aging,,,,,,Social Sciences,SHS,271
988,2023,Spring,2023-sp,SLAV 117,Russ & E Euro Science Fiction,,,Literature & the Arts,,,,SLAV,117
989,2023,Spring,2023-sp,SLAV 120,Russian & E Euro Folktales,,Western/Comparative Cultures,Literature & the Arts,,,,SLAV,120
990,2023,Spring,2023-sp,SLCL 200,Topics in Global Culture,,Western/Comparative Cultures,Historical & Philosophical Perspectives,,,,SLCL,200
991,2023,Spring,2023-sp,SOC 100,Introduction to Sociology,,,,,,Social Sciences,SOC,100
992,2023,Spring,2023-sp,SOC 101,Sociology of Gender,,,,,,Social Sciences,SOC,101
993,2023,Spring,2023-sp,SOC 122,Africa in World Perspective,,Non-Western Cultures,,,,Social Sciences,SOC,122
994,2023,Spring,2023-sp,SOC 130,Intro Gender & Women's Studies,,,,,,Social Sciences,SOC,130
995,2023,Spring,2023-sp,SOC 160,Global Ineq and Social Change,,Non-Western Cultures,,,,Social Sciences,SOC,160
996,2023,Spring,2023-sp,SOC 161,Introduction to Poverty,,Western/Comparative Cultures,,,,Social Sciences,SOC,161
997,2023,Spring,2023-sp,SOC 162,Intro to Intl Health Policy,,Western/Comparative Cultures,,,,Social Sciences,SOC,162
998,2023,Spring,2023-sp,SOC 170,"Integration, Assimilation and Multiculturalism: America's Immigrant Society",,US Minority Cultures,,,,Social Sciences,SOC,170
999,2023,Spring,2023-sp,SOC 179,Social Organization,,,,,,Social Sciences,SOC,179
1000,2023,Spring,2023-sp,SOC 180,Stress and Health in African American Communities,,US Minority Cultures,,,,Social Sciences,SOC,180
1001,2023,Spring,2023-sp,SOC 201,"Race, Gender & Power",,Western/Comparative Cultures,,,,,SOC,201
1002,2023,Spring,2023-sp,SOC 202,Sexualities,,Western/Comparative Cultures,,,,,SOC,202
1003,2023,Spring,2023-sp,SOC 221,Latina/o Migration,,US Minority Cultures,,,,Social Sciences,SOC,221
1004,2023,Spring,2023-sp,SOC 222,Introduction to Modern Africa,,Non-Western Cultures,,,,,SOC,222
1005,2023,Spring,2023-sp,SOC 225,Race and Ethnicity,,US Minority Cultures,,,,Social Sciences,SOC,225
1006,2023,Spring,2023-sp,SOC 265,Central Asian Societies,,Non-Western Cultures,,,,Social Sciences,SOC,265
1007,2023,Spring,2023-sp,SOC 270,Global Demography,,,,,,Social Sciences,SOC,270
1008,2023,Spring,2023-sp,SOC 280,Intro to Social Statistics,,,,,Quantitative Reasoning 1,,SOC,280
1009,2023,Spring,2023-sp,SOC 350,Technology and Society,,,,,,Social Sciences,SOC,350
1010,2023,Spring,2023-sp,SOC 373,Social Inequality,,,,,,Social Sciences,SOC,373
1011,2023,Spring,2023-sp,SOC 380,Social Research Methods,,,,,Quantitative Reasoning 2,,SOC,380
1012,2023,Spring,2023-sp,SOC 392,Chicanas&Latinas: Self&Society,Advanced Composition,,,,,,SOC,392
1013,2023,Spring,2023-sp,SOC 488,Demographic Analysis,,,,,Quantitative Reasoning 2,,SOC,488
1014,2023,Spring,2023-sp,SOCW 200,Introduction to Social Work,,,,,,Social Sciences,SOCW,200
1015,2023,Spring,2023-sp,SOCW 225,Social Work Statistics,,,,,Quantitative Reasoning 1,,SOCW,225
1016,2023,Spring,2023-sp,SOCW 240,Death & Dying,,,,,,Social Sciences,SOCW,240
1017,2023,Spring,2023-sp,SOCW 245,Doing Good through the Nonprofit Sector,,,,,,Social Sciences,SOCW,245
1018,2023,Spring,2023-sp,SOCW 297,Asian Families in America,,US Minority Cultures,,,,Social Sciences,SOCW,297
1019,2023,Spring,2023-sp,SOCW 300,Diversity: Identities & Issues,Advanced Composition,US Minority Cultures,,,,,SOCW,300
1020,2023,Spring,2023-sp,SPAN 150,Language and Identity in Latinx Communities in the US,,US Minority Cultures,,,,Social Sciences,SPAN,150
1021,2023,Spring,2023-sp,SPAN 232,Spanish in the Community,,US Minority Cultures,,,,,SPAN,232
1022,2023,Spring,2023-sp,SPAN 240,Latina/o Popular Culture,,US Minority Cultures,,,,,SPAN,240
1023,2023,Spring,2023-sp,SPAN 242,Intro to Latina/o Literature,,US Minority Cultures,Literature & the Arts,,,,SPAN,242
1024,2023,Spring,2023-sp,SPAN 246,Gender & Sexuality in Latina/o Literature,,US Minority Cultures,Literature & the Arts,,,,SPAN,246
1025,2023,Spring,2023-sp,SPAN 248,"Latin American Diaspora through Film: Beyond Braceros, Narcos, and Latin Lovers",,US Minority Cultures,Literature & the Arts,,,,SPAN,248
1026,2023,Spring,2023-sp,SPED 117,The Culture of Disability,,,Historical & Philosophical Perspectives,,,,SPED,117
1027,2023,Spring,2023-sp,SPED 322,Introduction to Intellectual Disability,,,,,,BSC,SPED,322
1028,2023,Spring,2023-sp,STAT 100,Statistics,,,,,Quantitative Reasoning 1,,STAT,100
1029,2023,Spring,2023-sp,STAT 107,Data Science Discovery,,,,,Quantitative Reasoning 1,,STAT,107
1030,2023,Spring,2023-sp,STAT 200,Statistical Analysis,,,,,Quantitative Reasoning 1,,STAT,200
1031,2023,Spring,2023-sp,STAT 207,Data Science Exploration,,,,,Quantitative Reasoning 2,,STAT,207
1032,2023,Spring,2023-sp,STAT 212,Biostatistics,,,,,Quantitative Reasoning 1,,STAT,212
1033,2023,Spring,2023-sp,TAM 324,Behavior of Materials,Advanced Composition,,,,,,TAM,324
1034,2023,Spring,2023-sp,THEA 101,Introduction to Theatre Arts,,,Literature & the Arts,,,,THEA,101
1035,2023,Spring,2023-sp,THEA 110,Broadway Musicals,,Western/Comparative Cultures,Literature & the Arts,,,,THEA,110
1036,2023,Spring,2023-sp,THEA 122,Theatre Foundations: Theory and Practice,,,Literature & the Arts,,,,THEA,122
1037,2023,Spring,2023-sp,THEA 208,21st Century Dramaturgy,,,Literature & the Arts,,,,THEA,208
1038,2023,Spring,2023-sp,THEA 210,Introduction to Greek and Roman Theater,Advanced Composition,Western/Comparative Cultures,Literature & the Arts,,,,THEA,210
1039,2023,Spring,2023-sp,THEA 260,Intro Asian American Theatre,,US Minority Cultures,,,,,THEA,260
1040,2023,Spring,2023-sp,THEA 262,Literature of Modern Theatre,Advanced Composition,,Literature & the Arts,,,,THEA,262
1041,2023,Spring,2023-sp,THEA 263,Intro African American Theat,,US Minority Cultures,,,,,THEA,263
1042,2023,Spring,2023-sp,THEA 304,Global Theatre Performance,Advanced Composition,,,,,,THEA,304
1043,2023,Spring,2023-sp,THEA 323,The Comic Imagination,Advanced Composition,Western/Comparative Cultures,Literature & the Arts,,,,THEA,323
1044,2023,Spring,2023-sp,TRST 201,Intro to Translation Studies,,,Literature & the Arts,,,,TRST,201
1045,2023,Spring,2023-sp,TURK 270,Language and Culture in Turkey,,Non-Western Cultures,,,,,TURK,270
1046,2023,Spring,2023-sp,UKR 113,Ukrainian Culture,,Western/Comparative Cultures,Literature & the Arts,,,,UKR,113
1047,2023,Spring,2023-sp,UP 116,Urban Informatics I,,,,,Quantitative Reasoning 1,,UP,116
1048,2023,Spring,2023-sp,UP 136,Urban Sustainability,,,,,,Social Sciences,UP,136
1049,2023,Spring,2023-sp,UP 160,"Race, Social Justice, and Cities",,US Minority Cultures,,,,,UP,160
1050,2023,Spring,2023-sp,UP 185,Cities in a Global Perspective,,Non-Western Cultures,,,,Social Sciences,UP,185
1051,2023,Spring,2023-sp,UP 205,Ecology & Environmental Sustainability,,,,Life Sciences,,,UP,205
1052,2023,Spring,2023-sp,UP 210,Environmental Economics,,,,,,Social Sciences,UP,210
1053,2023,Spring,2023-sp,UP 260,Social Inequality and Planning,,,,,,Social Sciences,UP,260
1054,2023,Spring,2023-sp,UP 312,Communication for Planners,Advanced Composition,,,,,,UP,312
1055,2023,Spring,2023-sp,UP 316,Urban Informatics II,,,,,Quantitative Reasoning 2,,UP,316
1056,2023,Spring,2023-sp,UP 330,The Modern American City,,US Minority Cultures,,,,,UP,330
1057,2023,Spring,2023-sp,WRIT 303,Writing Across Media,Advanced Composition,,,,,,WRIT,303
1058,2023,Spring,2023-sp,YDSH 220,Jewish Storytelling,,Western/Comparative Cultures,Literature & the Arts,,,,YDSH,220
1059,2023,Spring,2023-sp,YDSH 320,Responses to the Holocaust,,Western/Comparative Cultures,Literature & the Arts,,,,YDSH,320
